Effective Date;Rate Type;Rate (%)
01/18/2024;SOFR;5.31
01/17/2024;SOFR;5.32
01/16/2024;SOFR;5.32
01/12/2024;SOFR;5.31
01/11/2024;SOFR;5.31
01/10/2024;SOFR;5.31
01/09/2024;SOFR;5.31
01/08/2024;SOFR;5.31
01/05/2024;SOFR;5.31
01/04/2024;SOFR;5.32
01/03/2024;SOFR;5.39
01/02/2024;SOFR;5.4
12/29/2023;SOFR;5.38
12/28/2023;SOFR;5.4
12/27/2023;SOFR;5.39
12/26/2023;SOFR;5.35
12/22/2023;SOFR;5.32
12/21/2023;SOFR;5.31
12/20/2023;SOFR;5.31
12/19/2023;SOFR;5.31
12/18/2023;SOFR;5.32
12/15/2023;SOFR;5.32
12/14/2023;SOFR;5.31
12/13/2023;SOFR;5.31
12/12/2023;SOFR;5.31
12/11/2023;SOFR;5.32
12/08/2023;SOFR;5.32
12/07/2023;SOFR;5.32
12/06/2023;SOFR;5.32
12/05/2023;SOFR;5.33
12/04/2023;SOFR;5.37
12/01/2023;SOFR;5.39
11/30/2023;SOFR;5.33
11/29/2023;SOFR;5.31
11/28/2023;SOFR;5.32
11/27/2023;SOFR;5.32
11/24/2023;SOFR;5.32
11/22/2023;SOFR;5.31
11/21/2023;SOFR;5.31
11/20/2023;SOFR;5.31
11/17/2023;SOFR;5.32
11/16/2023;SOFR;5.32
11/15/2023;SOFR;5.32
11/14/2023;SOFR;5.32
11/13/2023;SOFR;5.32
11/10/2023;SOFR;5.32
11/09/2023;SOFR;5.32
11/08/2023;SOFR;5.32
11/07/2023;SOFR;5.32
11/06/2023;SOFR;5.32
11/03/2023;SOFR;5.32
11/02/2023;SOFR;5.33
11/01/2023;SOFR;5.32
10/31/2023;SOFR;5.35
10/30/2023;SOFR;5.31
10/27/2023;SOFR;5.31
10/26/2023;SOFR;5.31
10/25/2023;SOFR;5.3
10/24/2023;SOFR;5.3
10/23/2023;SOFR;5.3
10/20/2023;SOFR;5.3
10/19/2023;SOFR;5.3
10/18/2023;SOFR;5.3
10/17/2023;SOFR;5.31
10/16/2023;SOFR;5.31
10/13/2023;SOFR;5.31
10/12/2023;SOFR;5.31
10/11/2023;SOFR;5.31
10/10/2023;SOFR;5.31
10/06/2023;SOFR;5.31
10/05/2023;SOFR;5.32
10/04/2023;SOFR;5.32
10/03/2023;SOFR;5.33
10/02/2023;SOFR;5.32
09/29/2023;SOFR;5.31
09/28/2023;SOFR;5.31
09/27/2023;SOFR;5.32
09/26/2023;SOFR;5.31
09/25/2023;SOFR;5.31
09/22/2023;SOFR;5.3
09/21/2023;SOFR;5.3
09/20/2023;SOFR;5.3
09/19/2023;SOFR;5.31
09/18/2023;SOFR;5.31
09/15/2023;SOFR;5.31
09/14/2023;SOFR;5.3
09/13/2023;SOFR;5.3
09/12/2023;SOFR;5.3
09/11/2023;SOFR;5.3
09/08/2023;SOFR;5.3
09/07/2023;SOFR;5.31
09/06/2023;SOFR;5.3
09/05/2023;SOFR;5.31
09/01/2023;SOFR;5.31
08/31/2023;SOFR;5.31
08/30/2023;SOFR;5.3
08/29/2023;SOFR;5.3
08/28/2023;SOFR;5.3
08/25/2023;SOFR;5.3
08/24/2023;SOFR;5.3
08/23/2023;SOFR;5.3
08/22/2023;SOFR;5.3
08/21/2023;SOFR;5.3
08/18/2023;SOFR;5.3
08/17/2023;SOFR;5.3
08/16/2023;SOFR;5.3
08/15/2023;SOFR;5.3
08/14/2023;SOFR;5.3
08/11/2023;SOFR;5.3
08/10/2023;SOFR;5.3
08/09/2023;SOFR;5.3
08/08/2023;SOFR;5.3
08/07/2023;SOFR;5.3
08/04/2023;SOFR;5.3
08/03/2023;SOFR;5.3
08/02/2023;SOFR;5.3
08/01/2023;SOFR;5.31
07/31/2023;SOFR;5.31
07/28/2023;SOFR;5.3
07/27/2023;SOFR;5.31
07/26/2023;SOFR;5.06
07/25/2023;SOFR;5.06
07/24/2023;SOFR;5.05
07/21/2023;SOFR;5.05
07/20/2023;SOFR;5.06
07/19/2023;SOFR;5.05
07/18/2023;SOFR;5.06
07/17/2023;SOFR;5.06
07/14/2023;SOFR;5.05
07/13/2023;SOFR;5.06
07/12/2023;SOFR;5.05
07/11/2023;SOFR;5.06
07/10/2023;SOFR;5.06
07/07/2023;SOFR;5.06
07/06/2023;SOFR;5.06
07/05/2023;SOFR;5.06
07/03/2023;SOFR;5.06
06/30/2023;SOFR;5.09
06/29/2023;SOFR;5.06
06/28/2023;SOFR;5.06
06/27/2023;SOFR;5.05
06/26/2023;SOFR;5.05
06/23/2023;SOFR;5.05
06/22/2023;SOFR;5.05
06/21/2023;SOFR;5.05
06/20/2023;SOFR;5.05
06/16/2023;SOFR;5.05
06/15/2023;SOFR;5.06
06/14/2023;SOFR;5.05
06/13/2023;SOFR;5.05
06/12/2023;SOFR;5.05
06/09/2023;SOFR;5.05
06/08/2023;SOFR;5.05
06/07/2023;SOFR;5.05
06/06/2023;SOFR;5.05
06/05/2023;SOFR;5.06
06/02/2023;SOFR;5.07
06/01/2023;SOFR;5.08
05/31/2023;SOFR;5.08
05/30/2023;SOFR;5.06
05/26/2023;SOFR;5.06
05/25/2023;SOFR;5.06
05/24/2023;SOFR;5.05
05/23/2023;SOFR;5.05
05/22/2023;SOFR;5.05
05/19/2023;SOFR;5.05
05/18/2023;SOFR;5.05
05/17/2023;SOFR;5.05
05/16/2023;SOFR;5.05
05/15/2023;SOFR;5.06
05/12/2023;SOFR;5.05
05/11/2023;SOFR;5.05
05/10/2023;SOFR;5.06
05/09/2023;SOFR;5.06
05/08/2023;SOFR;5.06
05/05/2023;SOFR;5.06
05/04/2023;SOFR;5.06
05/03/2023;SOFR;4.81
05/02/2023;SOFR;4.81
05/01/2023;SOFR;4.81
04/28/2023;SOFR;4.81
04/27/2023;SOFR;4.81
04/26/2023;SOFR;4.8
04/25/2023;SOFR;4.8
04/24/2023;SOFR;4.8
04/21/2023;SOFR;4.8
04/20/2023;SOFR;4.8
04/19/2023;SOFR;4.8
04/18/2023;SOFR;4.8
04/17/2023;SOFR;4.8
04/14/2023;SOFR;4.8
04/13/2023;SOFR;4.8
04/12/2023;SOFR;4.8
04/11/2023;SOFR;4.8
04/10/2023;SOFR;4.81
04/06/2023;SOFR;4.81
04/05/2023;SOFR;4.81
04/04/2023;SOFR;4.83
04/03/2023;SOFR;4.84
03/31/2023;SOFR;4.87
03/30/2023;SOFR;4.82
03/29/2023;SOFR;4.83
03/28/2023;SOFR;4.84
03/27/2023;SOFR;4.81
03/24/2023;SOFR;4.8
03/23/2023;SOFR;4.8
03/22/2023;SOFR;4.55
03/21/2023;SOFR;4.55
03/20/2023;SOFR;4.55
03/17/2023;SOFR;4.55
03/16/2023;SOFR;4.57
03/15/2023;SOFR;4.58
03/14/2023;SOFR;4.55
03/13/2023;SOFR;4.55
03/10/2023;SOFR;4.55
03/09/2023;SOFR;4.55
03/08/2023;SOFR;4.55
03/07/2023;SOFR;4.55
03/06/2023;SOFR;4.55
03/03/2023;SOFR;4.55
03/02/2023;SOFR;4.55
03/01/2023;SOFR;4.55
02/28/2023;SOFR;4.55
02/27/2023;SOFR;4.55
02/24/2023;SOFR;4.55
02/23/2023;SOFR;4.55
02/22/2023;SOFR;4.55
02/21/2023;SOFR;4.55
02/17/2023;SOFR;4.55
02/16/2023;SOFR;4.55
02/15/2023;SOFR;4.55
02/14/2023;SOFR;4.55
02/13/2023;SOFR;4.55
02/10/2023;SOFR;4.55
02/09/2023;SOFR;4.55
02/08/2023;SOFR;4.55
02/07/2023;SOFR;4.55
02/06/2023;SOFR;4.55
02/03/2023;SOFR;4.55
02/02/2023;SOFR;4.56
02/01/2023;SOFR;4.31
01/31/2023;SOFR;4.31
01/30/2023;SOFR;4.3
01/27/2023;SOFR;4.3
01/26/2023;SOFR;4.3
01/25/2023;SOFR;4.31
01/24/2023;SOFR;4.3
01/23/2023;SOFR;4.3
01/20/2023;SOFR;4.3
01/19/2023;SOFR;4.31
01/18/2023;SOFR;4.3
01/17/2023;SOFR;4.31
01/13/2023;SOFR;4.3
01/12/2023;SOFR;4.3
01/11/2023;SOFR;4.3
01/10/2023;SOFR;4.31
01/09/2023;SOFR;4.31
01/06/2023;SOFR;4.31
01/05/2023;SOFR;4.31
01/04/2023;SOFR;4.3
01/03/2023;SOFR;4.31
12/30/2022;SOFR;4.3
12/29/2022;SOFR;4.3
12/28/2022;SOFR;4.3
12/27/2022;SOFR;4.3
12/23/2022;SOFR;4.3
12/22/2022;SOFR;4.3
12/21/2022;SOFR;4.3
12/20/2022;SOFR;4.3
12/19/2022;SOFR;4.3
12/16/2022;SOFR;4.32
12/15/2022;SOFR;4.32
12/14/2022;SOFR;3.8
12/13/2022;SOFR;3.8
12/12/2022;SOFR;3.8
12/09/2022;SOFR;3.8
12/08/2022;SOFR;3.8
12/07/2022;SOFR;3.8
12/06/2022;SOFR;3.8
12/05/2022;SOFR;3.81
12/02/2022;SOFR;3.81
12/01/2022;SOFR;3.82
11/30/2022;SOFR;3.82
11/29/2022;SOFR;3.81
11/28/2022;SOFR;3.8
11/25/2022;SOFR;3.8
11/23/2022;SOFR;3.79
11/22/2022;SOFR;3.8
11/21/2022;SOFR;3.8
11/18/2022;SOFR;3.8
11/17/2022;SOFR;3.8
11/16/2022;SOFR;3.81
11/15/2022;SOFR;3.8
11/14/2022;SOFR;3.79
11/10/2022;SOFR;3.78
11/09/2022;SOFR;3.78
11/08/2022;SOFR;3.78
11/07/2022;SOFR;3.78
11/04/2022;SOFR;3.8
11/03/2022;SOFR;3.8
11/02/2022;SOFR;3.05
11/01/2022;SOFR;3.05
10/31/2022;SOFR;3.05
10/28/2022;SOFR;3.05
10/27/2022;SOFR;3.04
10/26/2022;SOFR;3.03
10/25/2022;SOFR;3.02
10/24/2022;SOFR;3.01
10/21/2022;SOFR;3.02
10/20/2022;SOFR;3.03
10/19/2022;SOFR;3.04
10/18/2022;SOFR;3.04
10/17/2022;SOFR;3.05
10/14/2022;SOFR;3.04
10/13/2022;SOFR;3.04
10/12/2022;SOFR;3.04
10/11/2022;SOFR;3.05
10/07/2022;SOFR;3.05
10/06/2022;SOFR;3.05
10/05/2022;SOFR;3.04
10/04/2022;SOFR;3.04
10/03/2022;SOFR;3
09/30/2022;SOFR;2.98
09/29/2022;SOFR;2.96
09/28/2022;SOFR;2.98
09/27/2022;SOFR;2.98
09/26/2022;SOFR;2.99
09/23/2022;SOFR;2.99
09/22/2022;SOFR;2.99
09/21/2022;SOFR;2.25
09/20/2022;SOFR;2.26
09/19/2022;SOFR;2.27
09/16/2022;SOFR;2.27
09/15/2022;SOFR;2.28
09/14/2022;SOFR;2.27
09/13/2022;SOFR;2.28
09/12/2022;SOFR;2.28
09/09/2022;SOFR;2.28
09/08/2022;SOFR;2.28
09/07/2022;SOFR;2.28
09/06/2022;SOFR;2.29
09/02/2022;SOFR;2.29
09/01/2022;SOFR;2.29
08/31/2022;SOFR;2.29
08/30/2022;SOFR;2.29
08/29/2022;SOFR;2.28
08/26/2022;SOFR;2.28
08/25/2022;SOFR;2.28
08/24/2022;SOFR;2.27
08/23/2022;SOFR;2.27
08/22/2022;SOFR;2.28
08/19/2022;SOFR;2.28
08/18/2022;SOFR;2.28
08/17/2022;SOFR;2.29
08/16/2022;SOFR;2.29
08/15/2022;SOFR;2.29
08/12/2022;SOFR;2.28
08/11/2022;SOFR;2.28
08/10/2022;SOFR;2.28
08/09/2022;SOFR;2.29
08/08/2022;SOFR;2.28
08/05/2022;SOFR;2.28
08/04/2022;SOFR;2.29
08/03/2022;SOFR;2.29
08/02/2022;SOFR;2.3
08/01/2022;SOFR;2.28
07/29/2022;SOFR;2.27
07/28/2022;SOFR;2.28
07/27/2022;SOFR;1.53
07/26/2022;SOFR;1.53
07/25/2022;SOFR;1.53
07/22/2022;SOFR;1.52
07/21/2022;SOFR;1.53
07/20/2022;SOFR;1.53
07/19/2022;SOFR;1.54
07/18/2022;SOFR;1.54
07/15/2022;SOFR;1.54
07/14/2022;SOFR;1.53
07/13/2022;SOFR;1.53
07/12/2022;SOFR;1.54
07/11/2022;SOFR;1.53
07/08/2022;SOFR;1.53
07/07/2022;SOFR;1.54
07/06/2022;SOFR;1.54
07/05/2022;SOFR;1.54
07/01/2022;SOFR;1.52
06/30/2022;SOFR;1.5
06/29/2022;SOFR;1.51
06/28/2022;SOFR;1.52
06/27/2022;SOFR;1.5
06/24/2022;SOFR;1.46
06/23/2022;SOFR;1.44
06/22/2022;SOFR;1.45
06/21/2022;SOFR;1.45
06/17/2022;SOFR;1.45
06/16/2022;SOFR;1.45
06/15/2022;SOFR;0.7
06/14/2022;SOFR;0.69
06/13/2022;SOFR;0.73
06/10/2022;SOFR;0.75
06/09/2022;SOFR;0.75
06/08/2022;SOFR;0.76
06/07/2022;SOFR;0.77
06/06/2022;SOFR;0.78
06/03/2022;SOFR;0.78
06/02/2022;SOFR;0.79
06/01/2022;SOFR;0.8
05/31/2022;SOFR;0.79
05/27/2022;SOFR;0.78
05/26/2022;SOFR;0.78
05/25/2022;SOFR;0.78
05/24/2022;SOFR;0.78
05/23/2022;SOFR;0.78
05/20/2022;SOFR;0.78
05/19/2022;SOFR;0.79
05/18/2022;SOFR;0.79
05/17/2022;SOFR;0.8
05/16/2022;SOFR;0.8
05/13/2022;SOFR;0.79
05/12/2022;SOFR;0.79
05/11/2022;SOFR;0.78
05/10/2022;SOFR;0.78
05/09/2022;SOFR;0.78
05/06/2022;SOFR;0.78
05/05/2022;SOFR;0.79
05/04/2022;SOFR;0.3
05/03/2022;SOFR;0.3
05/02/2022;SOFR;0.3
04/29/2022;SOFR;0.28
04/28/2022;SOFR;0.28
04/27/2022;SOFR;0.28
04/26/2022;SOFR;0.27
04/25/2022;SOFR;0.27
04/22/2022;SOFR;0.27
04/21/2022;SOFR;0.26
04/20/2022;SOFR;0.27
04/19/2022;SOFR;0.28
04/18/2022;SOFR;0.29
04/14/2022;SOFR;0.29
04/13/2022;SOFR;0.29
04/12/2022;SOFR;0.29
04/11/2022;SOFR;0.3
04/08/2022;SOFR;0.3
04/07/2022;SOFR;0.3
04/06/2022;SOFR;0.3
04/05/2022;SOFR;0.3
04/04/2022;SOFR;0.3
04/01/2022;SOFR;0.3
03/31/2022;SOFR;0.29
03/30/2022;SOFR;0.27
03/29/2022;SOFR;0.28
03/28/2022;SOFR;0.28
03/25/2022;SOFR;0.28
03/24/2022;SOFR;0.27
03/23/2022;SOFR;0.27
03/22/2022;SOFR;0.28
03/21/2022;SOFR;0.29
03/18/2022;SOFR;0.3
03/17/2022;SOFR;0.3
03/16/2022;SOFR;0.05
03/15/2022;SOFR;0.05
03/14/2022;SOFR;0.05
03/11/2022;SOFR;0.05
03/10/2022;SOFR;0.05
03/09/2022;SOFR;0.05
03/08/2022;SOFR;0.05
03/07/2022;SOFR;0.05
03/04/2022;SOFR;0.05
03/03/2022;SOFR;0.05
03/02/2022;SOFR;0.05
03/01/2022;SOFR;0.05
02/28/2022;SOFR;0.05
02/25/2022;SOFR;0.05
02/24/2022;SOFR;0.05
02/23/2022;SOFR;0.05
02/22/2022;SOFR;0.05
02/18/2022;SOFR;0.05
02/17/2022;SOFR;0.05
02/16/2022;SOFR;0.05
02/15/2022;SOFR;0.05
02/14/2022;SOFR;0.05
02/11/2022;SOFR;0.05
02/10/2022;SOFR;0.05
02/09/2022;SOFR;0.04
02/08/2022;SOFR;0.05
02/07/2022;SOFR;0.05
02/04/2022;SOFR;0.05
02/03/2022;SOFR;0.05
02/02/2022;SOFR;0.05
02/01/2022;SOFR;0.05
01/31/2022;SOFR;0.05
01/28/2022;SOFR;0.05
01/27/2022;SOFR;0.04
01/26/2022;SOFR;0.04
01/25/2022;SOFR;0.05
01/24/2022;SOFR;0.04
01/21/2022;SOFR;0.05
01/20/2022;SOFR;0.04
01/19/2022;SOFR;0.05
01/18/2022;SOFR;0.05
01/14/2022;SOFR;0.05
01/13/2022;SOFR;0.05
01/12/2022;SOFR;0.05
01/11/2022;SOFR;0.05
01/10/2022;SOFR;0.05
01/07/2022;SOFR;0.05
01/06/2022;SOFR;0.05
01/05/2022;SOFR;0.05
01/04/2022;SOFR;0.05
01/03/2022;SOFR;0.05
12/31/2021;SOFR;0.05
12/30/2021;SOFR;0.05
12/29/2021;SOFR;0.05
12/28/2021;SOFR;0.05
12/27/2021;SOFR;0.05
12/23/2021;SOFR;0.05
12/22/2021;SOFR;0.05
12/21/2021;SOFR;0.05
12/20/2021;SOFR;0.04
12/17/2021;SOFR;0.05
12/16/2021;SOFR;0.05
12/15/2021;SOFR;0.05
12/14/2021;SOFR;0.05
12/13/2021;SOFR;0.05
12/10/2021;SOFR;0.05
12/09/2021;SOFR;0.05
12/08/2021;SOFR;0.05
12/07/2021;SOFR;0.05
12/06/2021;SOFR;0.05
12/03/2021;SOFR;0.05
12/02/2021;SOFR;0.05
12/01/2021;SOFR;0.05
11/30/2021;SOFR;0.05
11/29/2021;SOFR;0.05
11/26/2021;SOFR;0.05
11/24/2021;SOFR;0.05
11/23/2021;SOFR;0.05
11/22/2021;SOFR;0.05
11/19/2021;SOFR;0.05
11/18/2021;SOFR;0.05
11/17/2021;SOFR;0.05
11/16/2021;SOFR;0.05
11/15/2021;SOFR;0.05
11/12/2021;SOFR;0.05
11/10/2021;SOFR;0.05
11/09/2021;SOFR;0.05
11/08/2021;SOFR;0.05
11/05/2021;SOFR;0.05
11/04/2021;SOFR;0.05
11/03/2021;SOFR;0.05
11/02/2021;SOFR;0.05
11/01/2021;SOFR;0.05
10/29/2021;SOFR;0.05
10/28/2021;SOFR;0.05
10/27/2021;SOFR;0.05
10/26/2021;SOFR;0.05
10/25/2021;SOFR;0.04
10/22/2021;SOFR;0.05
10/21/2021;SOFR;0.03
10/20/2021;SOFR;0.03
10/19/2021;SOFR;0.03
10/18/2021;SOFR;0.05
10/15/2021;SOFR;0.05
10/14/2021;SOFR;0.05
10/13/2021;SOFR;0.05
10/12/2021;SOFR;0.05
10/08/2021;SOFR;0.05
10/07/2021;SOFR;0.05
10/06/2021;SOFR;0.05
10/05/2021;SOFR;0.05
10/04/2021;SOFR;0.05
10/01/2021;SOFR;0.05
09/30/2021;SOFR;0.05
09/29/2021;SOFR;0.05
09/28/2021;SOFR;0.05
09/27/2021;SOFR;0.05
09/24/2021;SOFR;0.05
09/23/2021;SOFR;0.05
09/22/2021;SOFR;0.05
09/21/2021;SOFR;0.05
09/20/2021;SOFR;0.05
09/17/2021;SOFR;0.05
09/16/2021;SOFR;0.05
09/15/2021;SOFR;0.05
09/14/2021;SOFR;0.05
09/13/2021;SOFR;0.05
09/10/2021;SOFR;0.05
09/09/2021;SOFR;0.05
09/08/2021;SOFR;0.05
09/07/2021;SOFR;0.05
09/03/2021;SOFR;0.05
09/02/2021;SOFR;0.05
09/01/2021;SOFR;0.05
08/31/2021;SOFR;0.05
08/30/2021;SOFR;0.05
08/27/2021;SOFR;0.05
08/26/2021;SOFR;0.05
08/25/2021;SOFR;0.05
08/24/2021;SOFR;0.05
08/23/2021;SOFR;0.05
08/20/2021;SOFR;0.05
08/19/2021;SOFR;0.05
08/18/2021;SOFR;0.05
08/17/2021;SOFR;0.05
08/16/2021;SOFR;0.05
08/13/2021;SOFR;0.05
08/12/2021;SOFR;0.05
08/11/2021;SOFR;0.05
08/10/2021;SOFR;0.05
08/09/2021;SOFR;0.05
08/06/2021;SOFR;0.05
08/05/2021;SOFR;0.05
08/04/2021;SOFR;0.05
08/03/2021;SOFR;0.05
08/02/2021;SOFR;0.05
07/30/2021;SOFR;0.05
07/29/2021;SOFR;0.05
07/28/2021;SOFR;0.05
07/27/2021;SOFR;0.05
07/26/2021;SOFR;0.05
07/23/2021;SOFR;0.05
07/22/2021;SOFR;0.05
07/21/2021;SOFR;0.05
07/20/2021;SOFR;0.05
07/19/2021;SOFR;0.05
07/16/2021;SOFR;0.05
07/15/2021;SOFR;0.05
07/14/2021;SOFR;0.05
07/13/2021;SOFR;0.05
07/12/2021;SOFR;0.05
07/09/2021;SOFR;0.05
07/08/2021;SOFR;0.05
07/07/2021;SOFR;0.05
07/06/2021;SOFR;0.05
07/02/2021;SOFR;0.05
07/01/2021;SOFR;0.05
06/30/2021;SOFR;0.05
06/29/2021;SOFR;0.05
06/28/2021;SOFR;0.05
06/25/2021;SOFR;0.05
06/24/2021;SOFR;0.05
06/23/2021;SOFR;0.05
06/22/2021;SOFR;0.05
06/21/2021;SOFR;0.05
06/18/2021;SOFR;0.05
06/17/2021;SOFR;0.05
06/16/2021;SOFR;0.01
06/15/2021;SOFR;0.01
06/14/2021;SOFR;0.01
06/11/2021;SOFR;0.01
06/10/2021;SOFR;0.01
06/09/2021;SOFR;0.01
06/08/2021;SOFR;0.01
06/07/2021;SOFR;0.01
06/04/2021;SOFR;0.01
06/03/2021;SOFR;0.01
06/02/2021;SOFR;0.01
06/01/2021;SOFR;0.01
05/28/2021;SOFR;0.01
05/27/2021;SOFR;0.01
05/26/2021;SOFR;0.01
05/25/2021;SOFR;0.01
05/24/2021;SOFR;0.01
05/21/2021;SOFR;0.01
05/20/2021;SOFR;0.01
05/19/2021;SOFR;0.01
05/18/2021;SOFR;0.01
05/17/2021;SOFR;0.01
05/14/2021;SOFR;0.01
05/13/2021;SOFR;0.01
05/12/2021;SOFR;0.01
05/11/2021;SOFR;0.01
05/10/2021;SOFR;0.01
05/07/2021;SOFR;0.01
05/06/2021;SOFR;0.01
05/05/2021;SOFR;0.01
05/04/2021;SOFR;0.01
05/03/2021;SOFR;0.01
04/30/2021;SOFR;0.01
04/29/2021;SOFR;0.01
04/28/2021;SOFR;0.01
04/27/2021;SOFR;0.01
04/26/2021;SOFR;0.01
04/23/2021;SOFR;0.01
04/22/2021;SOFR;0.01
04/21/2021;SOFR;0.01
04/20/2021;SOFR;0.01
04/19/2021;SOFR;0.01
04/16/2021;SOFR;0.01
04/15/2021;SOFR;0.01
04/14/2021;SOFR;0.01
04/13/2021;SOFR;0.01
04/12/2021;SOFR;0.01
04/09/2021;SOFR;0.01
04/08/2021;SOFR;0.01
04/07/2021;SOFR;0.01
04/06/2021;SOFR;0.01
04/05/2021;SOFR;0.01
04/01/2021;SOFR;0.01
03/31/2021;SOFR;0.01
03/30/2021;SOFR;0.01
03/29/2021;SOFR;0.01
03/26/2021;SOFR;0.01
03/25/2021;SOFR;0.01
03/24/2021;SOFR;0.01
03/23/2021;SOFR;0.01
03/22/2021;SOFR;0.01
03/19/2021;SOFR;0.01
03/18/2021;SOFR;0.01
03/17/2021;SOFR;0.01
03/16/2021;SOFR;0.01
03/15/2021;SOFR;0.01
03/12/2021;SOFR;0.01
03/11/2021;SOFR;0.01
03/10/2021;SOFR;0.02
03/09/2021;SOFR;0.02
03/08/2021;SOFR;0.02
03/05/2021;SOFR;0.02
03/04/2021;SOFR;0.02
03/03/2021;SOFR;0.04
03/02/2021;SOFR;0.04
03/01/2021;SOFR;0.02
02/26/2021;SOFR;0.01
02/25/2021;SOFR;0.03
02/24/2021;SOFR;0.02
02/23/2021;SOFR;0.01
02/22/2021;SOFR;0.03
02/19/2021;SOFR;0.02
02/18/2021;SOFR;0.03
02/17/2021;SOFR;0.06
02/16/2021;SOFR;0.06
02/12/2021;SOFR;0.05
02/11/2021;SOFR;0.06
02/10/2021;SOFR;0.06
02/09/2021;SOFR;0.05
02/08/2021;SOFR;0.02
02/05/2021;SOFR;0.02
02/04/2021;SOFR;0.05
02/03/2021;SOFR;0.07
02/02/2021;SOFR;0.07
02/01/2021;SOFR;0.07
01/29/2021;SOFR;0.06
01/28/2021;SOFR;0.04
01/27/2021;SOFR;0.03
01/26/2021;SOFR;0.03
01/25/2021;SOFR;0.06
01/22/2021;SOFR;0.05
01/21/2021;SOFR;0.04
01/20/2021;SOFR;0.06
01/19/2021;SOFR;0.07
01/15/2021;SOFR;0.08
01/14/2021;SOFR;0.08
01/13/2021;SOFR;0.08
01/12/2021;SOFR;0.08
01/11/2021;SOFR;0.09
01/08/2021;SOFR;0.09
01/07/2021;SOFR;0.1
01/06/2021;SOFR;0.1
01/05/2021;SOFR;0.11
01/04/2021;SOFR;0.1
12/31/2020;SOFR;0.07
12/30/2020;SOFR;0.09
12/29/2020;SOFR;0.1
12/28/2020;SOFR;0.09
12/24/2020;SOFR;0.08
12/23/2020;SOFR;0.06
12/22/2020;SOFR;0.07
12/21/2020;SOFR;0.09
12/18/2020;SOFR;0.09
12/17/2020;SOFR;0.09
12/16/2020;SOFR;0.09
12/15/2020;SOFR;0.09
12/14/2020;SOFR;0.08
12/11/2020;SOFR;0.08
12/10/2020;SOFR;0.08
12/09/2020;SOFR;0.08
12/08/2020;SOFR;0.07
12/07/2020;SOFR;0.08
12/04/2020;SOFR;0.09
12/03/2020;SOFR;0.08
12/02/2020;SOFR;0.08
12/01/2020;SOFR;0.08
11/30/2020;SOFR;0.09
11/27/2020;SOFR;0.08
11/25/2020;SOFR;0.08
11/24/2020;SOFR;0.07
11/23/2020;SOFR;0.05
11/20/2020;SOFR;0.05
11/19/2020;SOFR;0.06
11/18/2020;SOFR;0.07
11/17/2020;SOFR;0.09
11/16/2020;SOFR;0.1
11/13/2020;SOFR;0.09
11/12/2020;SOFR;0.09
11/10/2020;SOFR;0.1
11/09/2020;SOFR;0.1
11/06/2020;SOFR;0.1
11/05/2020;SOFR;0.11
11/04/2020;SOFR;0.1
11/03/2020;SOFR;0.1
11/02/2020;SOFR;0.11
10/30/2020;SOFR;0.09
10/29/2020;SOFR;0.09
10/28/2020;SOFR;0.08
10/27/2020;SOFR;0.09
10/26/2020;SOFR;0.09
10/23/2020;SOFR;0.08
10/22/2020;SOFR;0.07
10/21/2020;SOFR;0.07
10/20/2020;SOFR;0.08
10/19/2020;SOFR;0.09
10/16/2020;SOFR;0.09
10/15/2020;SOFR;0.1
10/14/2020;SOFR;0.09
10/13/2020;SOFR;0.09
10/09/2020;SOFR;0.09
10/08/2020;SOFR;0.08
10/07/2020;SOFR;0.09
10/06/2020;SOFR;0.1
10/05/2020;SOFR;0.09
10/02/2020;SOFR;0.1
10/01/2020;SOFR;0.08
09/30/2020;SOFR;0.08
09/29/2020;SOFR;0.07
09/28/2020;SOFR;0.08
09/25/2020;SOFR;0.08
09/24/2020;SOFR;0.07
09/23/2020;SOFR;0.06
09/22/2020;SOFR;0.07
09/21/2020;SOFR;0.08
09/18/2020;SOFR;0.09
09/17/2020;SOFR;0.1
09/16/2020;SOFR;0.1
09/15/2020;SOFR;0.1
09/14/2020;SOFR;0.09
09/11/2020;SOFR;0.09
09/10/2020;SOFR;0.09
09/09/2020;SOFR;0.09
09/08/2020;SOFR;0.09
09/04/2020;SOFR;0.09
09/03/2020;SOFR;0.1
09/02/2020;SOFR;0.09
09/01/2020;SOFR;0.09
08/31/2020;SOFR;0.09
08/28/2020;SOFR;0.07
08/27/2020;SOFR;0.07
08/26/2020;SOFR;0.07
08/25/2020;SOFR;0.08
08/24/2020;SOFR;0.08
08/21/2020;SOFR;0.07
08/20/2020;SOFR;0.07
08/19/2020;SOFR;0.09
08/18/2020;SOFR;0.09
08/17/2020;SOFR;0.1
08/14/2020;SOFR;0.09
08/13/2020;SOFR;0.09
08/12/2020;SOFR;0.09
08/11/2020;SOFR;0.1
08/10/2020;SOFR;0.09
08/07/2020;SOFR;0.09
08/06/2020;SOFR;0.09
08/05/2020;SOFR;0.09
08/04/2020;SOFR;0.09
08/03/2020;SOFR;0.1
07/31/2020;SOFR;0.1
07/30/2020;SOFR;0.1
07/29/2020;SOFR;0.09
07/28/2020;SOFR;0.1
07/27/2020;SOFR;0.1
07/24/2020;SOFR;0.1
07/23/2020;SOFR;0.1
07/22/2020;SOFR;0.1
07/21/2020;SOFR;0.11
